Unnamed: 0,Solvent 1,Solvent 2,q1,q2,r1,r2,x1,x2,T,ismisc
17531,chloroform,water,2.41,1.4,2.87,0.92,0.110229845,0.402885062,300,0
17532,chloroform,water,2.41,1.4,2.87,0.92,0.058453623,0.369650074,300,0
17533,chloroform,water,2.41,1.4,2.87,0.92,0.515558441,0.291118786,300,0
17534,chloroform,water,2.41,1.4,2.87,0.92,0.382244073,0.031598564,300,0
17535,chloroform,water,2.41,1.4,2.87,0.92,0.330708891,0.616409913,300,0
17536,chloroform,water,2.41,1.4,2.87,0.92,0.355032675,0.225874946,300,0
17537,chloroform,water,2.41,1.4,2.87,0.92,0.358111613,0.410759982,300,0
17538,chloroform,water,2.41,1.4,2.87,0.92,0.487036796,0.077823828,300,0
17539,chloroform,water,2.41,1.4,2.87,0.92,0.062689689,0.850137538,300,0
17540,chloroform,water,2.41,1.4,2.87,0.92,0.302279016,0.110418389,300,0
17541,chloroform,water,2.41,1.4,2.87,0.92,0.316890741,0.410999964,300,0
17542,chloroform,water,2.41,1.4,2.87,0.92,0.516733529,0.351000607,300,0
17543,chloroform,water,2.41,1.4,2.87,0.92,0.158428958,0.330553503,300,0
17544,chloroform,water,2.41,1.4,2.87,0.92,0.441336932,0.286078479,300,0
17545,chloroform,water,2.41,1.4,2.87,0.92,0.261077565,0.343388453,300,0
17546,chloroform,water,2.41,1.4,2.87,0.92,0.484656729,0.22317697,300,0
17547,chloroform,water,2.41,1.4,2.87,0.92,0.095313392,0.446475252,300,0
17548,chloroform,water,2.41,1.4,2.87,0.92,0.084375099,0.326387536,300,0
17549,chloroform,water,2.41,1.4,2.87,0.92,0.618739652,0.35354338,300,0
17550,chloroform,water,2.41,1.4,2.87,0.92,0.516117615,0.002913573,300,0
17551,chloroform,water,2.41,1.4,2.87,0.92,0.26655796,0.570016949,300,0
17552,chloroform,water,2.41,1.4,2.87,0.92,0.286842798,0.043410727,300,0
17553,chloroform,water,2.41,1.4,2.87,0.92,0.339449727,0.527956738,300,0
17554,chloroform,water,2.41,1.4,2.87,0.92,0.441226319,0.195947426,300,0
17555,chloroform,water,2.41,1.4,2.87,0.92,0.069997281,0.498616954,300,0
17556,chloroform,water,2.41,1.4,2.87,0.92,0.362755796,0.627426078,300,0
17557,chloroform,water,2.41,1.4,2.87,0.92,0.355259373,0.310974865,300,0
17558,chloroform,water,2.41,1.4,2.87,0.92,0.553858124,0.189014675,300,0
17559,chloroform,water,2.41,1.4,2.87,0.92,0.205191287,0.491507888,300,0
17560,chloroform,water,2.41,1.4,2.87,0.92,0.282847032,0.426836968,300,0
17561,chloroform,water,2.41,1.4,2.87,0.92,0.373930625,0.312324686,300,0
17562,chloroform,water,2.41,1.4,2.87,0.92,0.771696609,0.111367832,300,0
17563,chloroform,water,2.41,1.4,2.87,0.92,0.116359067,0.468136842,300,0
17564,chloroform,water,2.41,1.4,2.87,0.92,0.029993097,0.19441532,300,0
17565,chloroform,water,2.41,1.4,2.87,0.92,0.443053396,0.364661061,300,0
17566,chloroform,water,2.41,1.4,2.87,0.92,0.304463129,0.152775825,300,0
17567,chloroform,water,2.41,1.4,2.87,0.92,0.348775687,0.534028954,300,0
17568,chloroform,water,2.41,1.4,2.87,0.92,0.429536076,0.119259914,300,0
17569,chloroform,water,2.41,1.4,2.87,0.92,0.255895455,0.399738074,300,0
17570,chloroform,water,2.41,1.4,2.87,0.92,0.658501175,0.199710915,300,0
17571,chloroform,water,2.41,1.4,2.87,0.92,0.00246463,0.394937088,300,0
17572,chloroform,water,2.41,1.4,2.87,0.92,0.186614572,0.392417247,300,0
17573,chloroform,water,2.41,1.4,2.87,0.92,0.487788904,0.352977834,300,0
17574,chloroform,water,2.41,1.4,2.87,0.92,0.463666037,0.053194239,300,0
17575,chloroform,water,2.41,1.4,2.87,0.92,0.2167435,0.745728418,300,0
17576,chloroform,water,2.41,1.4,2.87,0.92,0.234200375,0.223156122,300,0
17577,chloroform,water,2.41,1.4,2.87,0.92,0.460174335,0.488931391,300,0
17578,chloroform,water,2.41,1.4,2.87,0.92,0.526138651,0.119383012,300,0
17579,chloroform,water,2.41,1.4,2.87,0.92,0.116939513,0.625202541,300,0
17580,chloroform,water,2.41,1.4,2.87,0.92,0.28594051,0.108698587,300,0
17581,chloroform,water,2.41,1.4,2.87,0.92,0.329556397,0.341766141,300,0
17582,chloroform,water,2.41,1.4,2.87,0.92,0.415926328,0.302668319,300,0
17583,chloroform,water,2.41,1.4,2.87,0.92,0.241829377,0.321280003,300,0
17584,chloroform,water,2.41,1.4,2.87,0.92,0.456940887,0.433315113,300,0
17585,chloroform,water,2.41,1.4,2.87,0.92,0.307732178,0.279648363,300,0
17586,chloroform,water,2.41,1.4,2.87,0.92,0.708762348,0.026190689,300,0
17587,chloroform,water,2.41,1.4,2.87,0.92,0.069235522,0.552720959,300,0
17588,chloroform,water,2.41,1.4,2.87,0.92,0.101352629,0.187678822,300,0
17589,chloroform,water,2.41,1.4,2.87,0.92,0.471423082,0.45694614,300,0
17590,chloroform,water,2.41,1.4,2.87,0.92,0.393276285,0.210348979,300,0
17591,chloroform,water,2.41,1.4,2.87,0.92,0.224578406,0.487985019,300,0
17592,chloroform,water,2.41,1.4,2.87,0.92,0.232214598,0.096136371,300,0
17593,chloroform,water,2.41,1.4,2.87,0.92,0.336567101,0.456492057,300,0
17594,chloroform,water,2.41,1.4,2.87,0.92,0.352407464,0.204790506,300,0
17595,chloroform,water,2.41,1.4,2.87,0.92,0.191079953,0.578401576,300,0
17596,chloroform,water,2.41,1.4,2.87,0.92,0.063306853,0.454371137,300,0
17597,chloroform,water,2.41,1.4,2.87,0.92,0.460445271,0.303598656,300,0
17598,chloroform,water,2.41,1.4,2.87,0.92,0.716391306,0.245594267,300,0
17599,chloroform,water,2.41,1.4,2.87,0.92,0.238261216,0.370405924,300,0
17600,chloroform,water,2.41,1.4,2.87,0.92,0.800217975,0.148697475,300,0
17601,chloroform,water,2.41,1.4,2.87,0.92,0.234448028,0.430267729,300,0
17602,chloroform,water,2.41,1.4,2.87,0.92,0.563392718,0.27903857,300,0
17603,chloroform,water,2.41,1.4,2.87,0.92,0.035577014,0.489238306,300,0
17604,chloroform,water,2.41,1.4,2.87,0.92,0.145642999,0.190872334,300,0
17605,chloroform,water,2.41,1.4,2.87,0.92,0.473805267,0.404430316,300,0
17606,chloroform,water,2.41,1.4,2.87,0.92,0.457219647,0.085612711,300,0
17607,chloroform,water,2.41,1.4,2.87,0.92,0.168381847,0.515600929,300,0
17608,chloroform,water,2.41,1.4,2.87,0.92,0.234892996,0.300821978,300,0
17609,chloroform,water,2.41,1.4,2.87,0.92,0.413303511,0.335880452,300,0
17610,chloroform,water,2.41,1.4,2.87,0.92,0.474794688,0.012177112,300,0
17611,chloroform,water,2.41,1.4,2.87,0.92,0.109215009,0.738580959,300,0
17612,chloroform,water,2.41,1.4,2.87,0.92,0.189400818,0.28453019,300,0
17613,chloroform,water,2.41,1.4,2.87,0.92,0.388699824,0.368163097,300,0
17614,chloroform,water,2.41,1.4,2.87,0.92,0.582272527,0.334715942,300,0
17615,chloroform,water,2.41,1.4,2.87,0.92,0.21016118,0.35820366,300,0
17616,chloroform,water,2.41,1.4,2.87,0.92,0.342483193,0.292263236,300,0
17617,chloroform,water,2.41,1.4,2.87,0.92,0.302527307,0.372918316,300,0
17618,chloroform,water,2.41,1.4,2.87,0.92,0.693177356,0.195211035,300,0
17619,chloroform,water,2.41,1.4,2.87,0.92,0.049285971,0.445128891,300,0
17620,chloroform,water,2.41,1.4,2.87,0.92,0.207576417,0.048897311,300,0
17621,chloroform,water,2.41,1.4,2.87,0.92,0.41228321,0.432178171,300,0
17622,chloroform,water,2.41,1.4,2.87,0.92,0.350497772,0.200590564,300,0
17623,chloroform,water,2.41,1.4,2.87,0.92,0.35634635,0.532315711,300,0
17624,chloroform,water,2.41,1.4,2.87,0.92,0.233313251,0.141436662,300,0
17625,chloroform,water,2.41,1.4,2.87,0.92,0.491208278,0.498646408,300,0
17626,chloroform,water,2.41,1.4,2.87,0.92,0.493987816,0.174089863,300,0
17627,chloroform,water,2.41,1.4,2.87,0.92,0.204147952,0.547490315,300,0
17628,chloroform,water,2.41,1.4,2.87,0.92,0.012750554,0.653721801,300,0
17629,chloroform,water,2.41,1.4,2.87,0.92,0.379532265,0.246872314,300,0
17630,chloroform,water,2.41,1.4,2.87,0.92,0.477793273,0.08898231,300,0
17631,chloroform,water,2.41,1.4,2.87,0.92,0.214111331,0.442792666,300,0
17632,chloroform,water,2.41,1.4,2.87,0.92,0.245923286,0.263825137,300,0
17633,chloroform,water,2.41,1.4,2.87,0.92,0.412198889,0.460192682,300,0
17634,chloroform,water,2.41,1.4,2.87,0.92,0.56118874,0.037974874,300,0
17635,chloroform,water,2.41,1.4,2.87,0.92,0.015169337,0.6995456,300,0
17636,chloroform,water,2.41,1.4,2.87,0.92,0.516081558,0.336334244,300,0
17637,chloroform,water,2.41,1.4,2.87,0.92,0.330227005,0.320195587,300,0
17638,chloroform,water,2.41,1.4,2.87,0.92,0.516202979,0.220150549,300,0
17639,chloroform,water,2.41,1.4,2.87,0.92,0.197467064,0.419371615,300,0
17640,chloroform,water,2.41,1.4,2.87,0.92,0.571033242,0.015475926,300,0
17641,chloroform,water,2.41,1.4,2.87,0.92,0.317306112,0.432486859,300,0
17642,chloroform,water,2.41,1.4,2.87,0.92,0.650088901,0.3080201,300,0
17643,chloroform,water,2.41,1.4,2.87,0.92,0.12145642,0.354875065,300,0
17644,chloroform,water,2.41,1.4,2.87,0.92,0.055348424,0.322647202,300,0
17645,chloroform,water,2.41,1.4,2.87,0.92,0.436542887,0.333782455,300,0
17646,chloroform,water,2.41,1.4,2.87,0.92,0.322492812,0.121004269,300,0
17647,chloroform,water,2.41,1.4,2.87,0.92,0.268627193,0.582952606,300,0
17648,chloroform,water,2.41,1.4,2.87,0.92,0.367640194,0.192016543,300,0
17649,chloroform,water,2.41,1.4,2.87,0.92,0.348606863,0.481097439,300,0
17650,chloroform,water,2.41,1.4,2.87,0.92,0.452309319,0.155445416,300,0
17651,chloroform,water,2.41,1.4,2.87,0.92,0.111391042,0.862436107,300,0
17652,chloroform,water,2.41,1.4,2.87,0.92,0.145250232,0.404955405,300,0
17653,chloroform,water,2.41,1.4,2.87,0.92,0.396099874,0.25866162,300,0
17654,chloroform,water,2.41,1.4,2.87,0.92,0.695463581,0.054005321,300,0
17655,chloroform,water,2.41,1.4,2.87,0.92,0.147604854,0.406148892,300,0
17656,chloroform,water,2.41,1.4,2.87,0.92,0.41217841,0.383970165,300,0
17657,chloroform,water,2.41,1.4,2.87,0.92,0.305491599,0.29637029,300,0
17658,chloroform,water,2.41,1.4,2.87,0.92,0.567452485,0.121408324,300,0
17659,chloroform,water,2.41,1.4,2.87,0.92,0.116992922,0.481275626,300,0
17660,chloroform,water,2.41,1.4,2.87,0.92,0.054203638,0.122344591,300,0
17661,chloroform,water,2.41,1.4,2.87,0.92,0.48239312,0.46459496,300,0
17662,chloroform,water,2.41,1.4,2.87,0.92,0.34043248,0.279014425,300,0
17663,chloroform,water,2.41,1.4,2.87,0.92,0.338471706,0.424178055,300,0
17664,chloroform,water,2.41,1.4,2.87,0.92,0.433584062,0.419894433,300,0
17665,chloroform,water,2.41,1.4,2.87,0.92,0.274405692,0.290965548,300,0
17666,chloroform,water,2.41,1.4,2.87,0.92,0.650269195,0.081699269,300,0
17667,chloroform,water,2.41,1.4,2.87,0.92,0.030836016,0.565506277,300,0
17668,chloroform,water,2.41,1.4,2.87,0.92,0.156814095,0.13852152,300,0
17669,chloroform,water,2.41,1.4,2.87,0.92,0.478945736,0.480966106,300,0
17670,chloroform,water,2.41,1.4,2.87,0.92,0.454867197,0.165071501,300,0
17671,chloroform,water,2.41,1.4,2.87,0.92,0.202478232,0.5174981,300,0
17672,chloroform,water,2.41,1.4,2.87,0.92,0.348781868,0.057973111,300,0
17673,chloroform,water,2.41,1.4,2.87,0.92,0.366342738,0.492497862,300,0
17674,chloroform,water,2.41,1.4,2.87,0.92,0.413612666,0.2028995,300,0
17675,chloroform,water,2.41,1.4,2.87,0.92,0.19821577,0.724339822,300,0
17676,chloroform,water,2.41,1.4,2.87,0.92,0.106035588,0.361451561,300,0
17677,chloroform,water,2.41,1.4,2.87,0.92,0.39073865,0.315074527,300,0
17678,chloroform,water,2.41,1.4,2.87,0.92,0.579012323,0.213334461,300,0
17679,chloroform,water,2.41,1.4,2.87,0.92,0.188952225,0.370947566,300,0
17680,chloroform,water,2.41,1.4,2.87,0.92,0.433503219,0.240108702,300,0
17681,chloroform,water,2.41,1.4,2.87,0.92,0.295723363,0.442548356,300,0
17682,chloroform,water,2.41,1.4,2.87,0.92,0.699878352,0.284433324,300,0
17683,chloroform,water,2.41,1.4,2.87,0.92,0.042298353,0.439899043,300,0
17684,chloroform,water,2.41,1.4,2.87,0.92,0.135320352,0.312726061,300,0
17685,chloroform,water,2.41,1.4,2.87,0.92,0.469028764,0.286593647,300,0
17686,chloroform,water,2.41,1.4,2.87,0.92,0.413201181,0.006811934,300,0
17687,chloroform,water,2.41,1.4,2.87,0.92,0.230166411,0.61454863,300,0
17688,chloroform,water,2.41,1.4,2.87,0.92,0.197395997,0.205509175,300,0
17689,chloroform,water,2.41,1.4,2.87,0.92,0.48628693,0.422695471,300,0
17690,chloroform,water,2.41,1.4,2.87,0.92,0.50262389,0.091400139,300,0
17691,chloroform,water,2.41,1.4,2.87,0.92,0.153802073,0.549862019,300,0
17692,chloroform,water,2.41,1.4,2.87,0.92,0.111085611,0.341234265,300,0
17693,chloroform,water,2.41,1.4,2.87,0.92,0.344769451,0.358670901,300,0
17694,chloroform,water,2.41,1.4,2.87,0.92,0.393440814,0.356526317,300,0
17695,chloroform,water,2.41,1.4,2.87,0.92,0.266699958,0.358317051,300,0
17696,chloroform,water,2.41,1.4,2.87,0.92,0.351174692,0.072849091,300,0
17697,chloroform,water,2.41,1.4,2.87,0.92,0.334564601,0.642163883,300,0
17698,chloroform,water,2.41,1.4,2.87,0.92,0.489068354,0.229669124,300,0
17699,chloroform,water,2.41,1.4,2.87,0.92,0.011830241,0.685811491,300,0
17700,chloroform,water,2.41,1.4,2.87,0.92,0.34383499,0.388609235,300,0
17701,chloroform,water,2.41,1.4,2.87,0.92,0.322487537,0.274065476,300,0
17702,chloroform,water,2.41,1.4,2.87,0.92,0.521857169,0.126348293,300,0
17703,chloroform,water,2.41,1.4,2.87,0.92,0.168870317,0.428413171,300,0
17704,chloroform,water,2.41,1.4,2.87,0.92,0.327343975,0.33507284,300,0
17705,chloroform,water,2.41,1.4,2.87,0.92,0.350260956,0.293851461,300,0
17706,chloroform,water,2.41,1.4,2.87,0.92,0.792164399,0.038016348,300,0
17707,chloroform,water,2.41,1.4,2.87,0.92,0.083550494,0.460216963,300,0
17708,chloroform,water,2.41,1.4,2.87,0.92,0.101243994,0.272680397,300,0
17709,chloroform,water,2.41,1.4,2.87,0.92,0.430455079,0.401434922,300,0
17710,chloroform,water,2.41,1.4,2.87,0.92,0.327955603,0.188121124,300,0
17711,chloroform,water,2.41,1.4,2.87,0.92,0.323385789,0.603182057,300,0
17712,chloroform,water,2.41,1.4,2.87,0.92,0.299745437,0.253032244,300,0
17713,chloroform,water,2.41,1.4,2.87,0.92,0.35249198,0.409863955,300,0
17714,chloroform,water,2.41,1.4,2.87,0.92,0.448655399,0.093300378,300,0
17715,chloroform,water,2.41,1.4,2.87,0.92,0.107091667,0.765732466,300,0
17716,chloroform,water,2.41,1.4,2.87,0.92,0.278521006,0.04813735,300,0
17717,chloroform,water,2.41,1.4,2.87,0.92,0.355577014,0.388577849,300,0
17718,chloroform,water,2.41,1.4,2.87,0.92,0.532221849,0.370259818,300,0
17719,chloroform,water,2.41,1.4,2.87,0.92,0.199213965,0.30267258,300,0
17720,chloroform,water,2.41,1.4,2.87,0.92,0.641148115,0.329798957,300,0
17721,chloroform,water,2.41,1.4,2.87,0.92,0.306421774,0.351703321,300,0
17722,chloroform,water,2.41,1.4,2.87,0.92,0.562679082,0.211508995,300,0
17723,chloroform,water,2.41,1.4,2.87,0.92,0.156492449,0.464271985,300,0
17724,chloroform,water,2.41,1.4,2.87,0.92,0.027835988,0.333954518,300,0
17725,chloroform,water,2.41,1.4,2.87,0.92,0.553355071,0.317856478,300,0
17726,chloroform,water,2.41,1.4,2.87,0.92,0.388823693,0.067924269,300,0
17727,chloroform,water,2.41,1.4,2.87,0.92,0.257035518,0.507891377,300,0
17728,chloroform,water,2.41,1.4,2.87,0.92,0.358807714,0.134824472,300,0
17729,chloroform,water,2.41,1.4,2.87,0.92,0.30542297,0.424639557,300,0
17730,chloroform,water,2.41,1.4,2.87,0.92,0.440217864,0.119301541,300,0
17731,chloroform,water,2.41,1.4,2.87,0.92,0.040171265,0.727135987,300,0
17732,chloroform,water,2.41,1.4,2.87,0.92,0.227857909,0.484127438,300,0
17733,chloroform,water,2.41,1.4,2.87,0.92,0.398864043,0.322128653,300,0
17734,chloroform,water,2.41,1.4,2.87,0.92,0.825092672,0.118764766,300,0
17735,chloroform,water,2.41,1.4,2.87,0.92,0.126323192,0.484649766,300,0
17736,chloroform,water,2.41,1.4,2.87,0.92,0.447278613,0.45772789,300,0
17737,chloroform,water,2.41,1.4,2.87,0.92,0.288182639,0.328881733,300,0
17738,chloroform,water,2.41,1.4,2.87,0.92,0.583518435,0.16586824,300,0
17739,chloroform,water,2.41,1.4,2.87,0.92,0.085796155,0.530768012,300,0
17740,chloroform,water,2.41,1.4,2.87,0.92,0.107855924,0.031120639,300,0
17741,chloroform,water,2.41,1.4,2.87,0.92,0.461879363,0.4520564,300,0
17742,chloroform,water,2.41,1.4,2.87,0.92,0.366638464,0.227279684,300,0
17743,chloroform,water,2.41,1.4,2.87,0.92,0.300050223,0.410293296,300,0
17744,chloroform,water,2.41,1.4,2.87,0.92,0.230811022,0.262027794,300,0
17745,chloroform,water,2.41,1.4,2.87,0.92,0.493665658,0.421233794,300,0
17746,chloroform,water,2.41,1.4,2.87,0.92,0.578933833,0.018608969,300,0
17747,chloroform,water,2.41,1.4,2.87,0.92,0.060104891,0.684502954,300,0
17748,chloroform,water,2.41,1.4,2.87,0.92,0.332672203,0.405918737,300,0
17749,chloroform,water,2.41,1.4,2.87,0.92,0.327835282,0.327864374,300,0
17750,chloroform,water,2.41,1.4,2.87,0.92,0.463090051,0.238177241,300,0
17751,chloroform,water,2.41,1.4,2.87,0.92,0.213495889,0.412710173,300,0
17752,chloroform,water,2.41,1.4,2.87,0.92,0.352142357,0.103304682,300,0
17753,chloroform,water,2.41,1.4,2.87,0.92,0.30484962,0.39684542,300,0
17754,chloroform,water,2.41,1.4,2.87,0.92,0.516335014,0.324631223,300,0
17755,chloroform,water,2.41,1.4,2.87,0.92,0.133671067,0.324136313,300,0
17756,chloroform,water,2.41,1.4,2.87,0.92,0.009338864,0.357582576,300,0
17757,chloroform,water,2.41,1.4,2.87,0.92,0.50750658,0.342448472,300,0
17758,chloroform,water,2.41,1.4,2.87,0.92,0.355621894,0.087229044,300,0
17759,chloroform,water,2.41,1.4,2.87,0.92,0.355404631,0.621870057,300,0
17760,chloroform,water,2.41,1.4,2.87,0.92,0.421651722,0.243826685,300,0
17761,chloroform,water,2.41,1.4,2.87,0.92,0.292807513,0.38785574,300,0
17762,chloroform,water,2.41,1.4,2.87,0.92,0.799252952,0.13387393,300,0
17763,chloroform,water,2.41,1.4,2.87,0.92,0.015732728,0.461852821,300,0
17764,chloroform,water,2.41,1.4,2.87,0.92,0.229042963,0.112841388,300,0
17765,chloroform,water,2.41,1.4,2.87,0.92,0.37676386,0.441277706,300,0
17766,chloroform,water,2.41,1.4,2.87,0.92,0.346210167,0.2226336,300,0
17767,chloroform,water,2.41,1.4,2.87,0.92,0.284799277,0.551946299,300,0
17768,chloroform,water,2.41,1.4,2.87,0.92,0.228436323,0.146285697,300,0
17769,chloroform,water,2.41,1.4,2.87,0.92,0.392712162,0.489078646,300,0
17770,chloroform,water,2.41,1.4,2.87,0.92,0.450385186,0.166875076,300,0
17771,chloroform,water,2.41,1.4,2.87,0.92,0.12851978,0.524413148,300,0
17772,chloroform,water,2.41,1.4,2.87,0.92,0.150560367,0.771378748,300,0
17773,chloroform,water,2.41,1.4,2.87,0.92,0.410979587,0.243953809,300,0
17774,chloroform,water,2.41,1.4,2.87,0.92,0.632740896,0.066457911,300,0
17775,chloroform,water,2.41,1.4,2.87,0.92,0.219022679,0.479896009,300,0
17776,chloroform,water,2.41,1.4,2.87,0.92,0.664803626,0.001941112,300,1
17777,chloroform,water,2.41,1.4,2.87,0.92,0.242495087,0.374105051,300,0
17778,chloroform,water,2.41,1.4,2.87,0.92,0.513584695,0.229557038,300,0
17779,chloroform,water,2.41,1.4,2.87,0.92,0.078155398,0.385445484,300,0
17780,chloroform,water,2.41,1.4,2.87,0.92,0.115054086,0.282728315,300,0
17781,chloroform,water,2.41,1.4,2.87,0.92,0.537009757,0.458739022,300,0
17782,chloroform,water,2.41,1.4,2.87,0.92,0.467170358,0.151446051,300,0
17783,chloroform,water,2.41,1.4,2.87,0.92,0.217713178,0.572919662,300,0
17784,chloroform,water,2.41,1.4,2.87,0.92,0.205381797,0.34623251,300,0
17785,chloroform,water,2.41,1.4,2.87,0.92,0.434704336,0.365761268,300,0
17786,chloroform,water,2.41,1.4,2.87,0.92,0.460856624,0.042620529,300,0
17787,chloroform,water,2.41,1.4,2.87,0.92,0.152545797,0.753512007,300,0
17788,chloroform,water,2.41,1.4,2.87,0.92,0.088894087,0.247975324,300,0
17789,chloroform,water,2.41,1.4,2.87,0.92,0.405052104,0.33026229,300,0
17790,chloroform,water,2.41,1.4,2.87,0.92,0.548664108,0.301571231,300,0
17791,chloroform,water,2.41,1.4,2.87,0.92,0.236055448,0.308472541,300,0
17792,chloroform,water,2.41,1.4,2.87,0.92,0.500162344,0.045635809,300,0
17793,chloroform,water,2.41,1.4,2.87,0.92,0.26320586,0.429062867,300,0
17794,chloroform,water,2.41,1.4,2.87,0.92,0.656289263,0.255855076,300,0
17795,chloroform,water,2.41,1.4,2.87,0.92,0.039683935,0.358397042,300,0
17796,chloroform,water,2.41,1.4,2.87,0.92,0.172562112,0.289229664,300,0
17797,chloroform,water,2.41,1.4,2.87,0.92,0.419534995,0.395801825,300,0
17798,chloroform,water,2.41,1.4,2.87,0.92,0.393735061,0.138550233,300,0
17799,chloroform,water,2.41,1.4,2.87,0.92,0.230619839,0.688466307,300,0
17800,chloroform,water,2.41,1.4,2.87,0.92,0.207614477,0.286164301,300,0
17801,chloroform,water,2.41,1.4,2.87,0.92,0.501118882,0.478771343,300,0
17802,chloroform,water,2.41,1.4,2.87,0.92,0.57260971,0.068859374,300,0
17803,chloroform,water,2.41,1.4,2.87,0.92,0.110482016,0.686924542,300,0
17804,chloroform,water,2.41,1.4,2.87,0.92,0.200694787,0.329878704,300,0
17805,chloroform,water,2.41,1.4,2.87,0.92,0.350345132,0.285660642,300,0
17806,chloroform,water,2.41,1.4,2.87,0.92,0.45315161,0.208466672,300,0
17807,chloroform,water,2.41,1.4,2.87,0.92,0.23534715,0.365304378,300,0
17808,chloroform,water,2.41,1.4,2.87,0.92,0.54264116,0.38743957,300,0
17809,chloroform,water,2.41,1.4,2.87,0.92,0.284333569,0.322930762,300,0
17810,chloroform,water,2.41,1.4,2.87,0.92,0.688433119,0.106287628,300,0
17811,chloroform,water,2.41,1.4,2.87,0.92,0.050459468,0.570683177,300,0
17812,chloroform,water,2.41,1.4,2.87,0.92,0.147759848,0.068722636,300,0
17813,chloroform,water,2.41,1.4,2.87,0.92,0.417167169,0.481247976,300,0
17814,chloroform,water,2.41,1.4,2.87,0.92,0.365473161,0.261744569,300,0
17815,chloroform,water,2.41,1.4,2.87,0.92,0.254734058,0.404716398,300,0
17816,chloroform,water,2.41,1.4,2.87,0.92,0.258374226,0.162762009,300,0
17817,chloroform,water,2.41,1.4,2.87,0.92,0.364957791,0.436636711,300,0
17818,chloroform,water,2.41,1.4,2.87,0.92,0.39343042,0.175626637,300,0
17819,chloroform,water,2.41,1.4,2.87,0.92,0.206756815,0.642962202,300,0
17820,chloroform,water,2.41,1.4,2.87,0.92,0.034320784,0.521883173,300,0
17821,chloroform,water,2.41,1.4,2.87,0.92,0.460623745,0.250573782,300,0
17822,chloroform,water,2.41,1.4,2.87,0.92,0.85066628,0.027554237,300,0
17823,chloroform,water,2.41,1.4,2.87,0.92,0.204118605,0.411332863,300,0
17824,chloroform,water,2.41,1.4,2.87,0.92,0.331913334,0.291020194,300,0
17825,chloroform,water,2.41,1.4,2.87,0.92,0.375473507,0.399739491,300,0
17826,chloroform,water,2.41,1.4,2.87,0.92,0.534306956,0.026326133,300,0
17827,chloroform,water,2.41,1.4,2.87,0.92,0.002124834,0.995601547,300,0
17828,chloroform,water,2.41,1.4,2.87,0.92,0.259006125,0.240311151,300,0
17829,chloroform,water,2.41,1.4,2.87,0.92,0.336503961,0.350389074,300,0
17830,chloroform,water,2.41,1.4,2.87,0.92,0.576617689,0.250617353,300,0
17831,chloroform,water,2.41,1.4,2.87,0.92,0.144433398,0.375142269,300,0
17832,chloroform,water,2.41,1.4,2.87,0.92,0.569913405,0.186947785,300,0
17833,chloroform,water,2.41,1.4,2.87,0.92,0.261667557,0.373585151,300,0
17834,chloroform,water,2.41,1.4,2.87,0.92,0.500654981,0.26145413,300,0
17835,chloroform,water,2.41,1.4,2.87,0.92,0.113948401,0.429213509,300,0
17836,chloroform,water,2.41,1.4,2.87,0.92,0.070508517,0.218273827,300,0
17837,chloroform,water,2.41,1.4,2.87,0.92,0.528024701,0.400169628,300,0
17838,chloroform,water,2.41,1.4,2.87,0.92,0.434125378,0.123697725,300,0
17839,chloroform,water,2.41,1.4,2.87,0.92,0.259585476,0.526770662,300,0
17840,chloroform,water,2.41,1.4,2.87,0.92,0.282938881,0.097372394,300,0
17841,chloroform,water,2.41,1.4,2.87,0.92,0.393050817,0.496734581,300,0
17842,chloroform,water,2.41,1.4,2.87,0.92,0.488121362,0.162315176,300,0
17843,chloroform,water,2.41,1.4,2.87,0.92,0.102208182,0.560825474,300,0
17844,chloroform,water,2.41,1.4,2.87,0.92,0.182120072,0.698387122,300,0
17845,chloroform,water,2.41,1.4,2.87,0.92,0.364142281,0.255371334,300,0
17846,chloroform,water,2.41,1.4,2.87,0.92,0.598851642,0.063730579,300,0
17847,chloroform,water,2.41,1.4,2.87,0.92,0.175459083,0.523042684,300,0
17848,chloroform,water,2.41,1.4,2.87,0.92,0.288942054,0.404987191,300,0
17849,chloroform,water,2.41,1.4,2.87,0.92,0.364480743,0.351500765,300,0
17850,chloroform,water,2.41,1.4,2.87,0.92,0.748422303,0.207836016,300,0
17851,chloroform,water,2.41,1.4,2.87,0.92,0.114516979,0.47044822,300,0
17852,chloroform,water,2.41,1.4,2.87,0.92,0.044987603,0.016942937,300,0
17853,chloroform,water,2.41,1.4,2.87,0.92,0.412535774,0.385853369,300,0
17854,chloroform,water,2.41,1.4,2.87,0.92,0.281028382,0.213877965,300,0
17855,chloroform,water,2.41,1.4,2.87,0.92,0.404387085,0.430258701,300,0
17856,chloroform,water,2.41,1.4,2.87,0.92,0.27918006,0.179006426,300,0
17857,chloroform,water,2.41,1.4,2.87,0.92,0.353690437,0.487207988,300,0
17858,chloroform,water,2.41,1.4,2.87,0.92,0.507844708,0.119929387,300,0
17859,chloroform,water,2.41,1.4,2.87,0.92,0.034941174,0.628330893,300,0
17860,chloroform,water,2.41,1.4,2.87,0.92,0.744544423,0.199874518,300,0
17861,chloroform,water,2.41,1.4,2.87,0.92,0.306419431,0.363394772,300,0
17862,chloroform,water,2.41,1.4,2.87,0.92,0.507103538,0.283106635,300,0
